lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UsageType,lineItem/UnblendedCost,resourceTags/user:Team,resourceTags/user:Environment
2025-01-28T00:00:00Z,AWSLambda,us-east-1,Requests,5.44,platform,staging
2025-01-28T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,135.46,backend,prod
2025-01-28T00:00:00Z,AmazonS3,us-east-1,Storage,81.56,data,prod
2025-01-29T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,40.7,frontend,prod
2025-01-29T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.32,backend,staging
2025-01-29T00:00:00Z,AmazonEBS,eu-west-1,Storage,54.14,platform,prod
2025-01-29T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,231.6,backend,prod
2025-01-29T00:00:00Z,AWSLambda,us-east-1,Requests,6.94,platform,staging
2025-01-29T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,183.61,backend,prod
2025-01-29T00:00:00Z,AmazonS3,us-east-1,Storage,102.49,data,prod
2025-01-30T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,21.25,frontend,prod
2025-01-30T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.68,backend,staging
2025-01-30T00:00:00Z,AmazonEBS,eu-west-1,Storage,54.76,platform,prod
2025-01-30T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,160.64,backend,prod
2025-01-30T00:00:00Z,AWSLambda,us-east-1,Requests,6.07,platform,staging
2025-01-30T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,171.91,backend,prod
2025-01-30T00:00:00Z,AmazonS3,us-east-1,Storage,112.94,data,prod
2025-01-31T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.36,frontend,prod
2025-01-31T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.16,backend,staging
2025-01-31T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.88,platform,prod
2025-01-31T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,223.6,backend,prod
2025-01-31T00:00:00Z,AWSLambda,us-east-1,Requests,6.85,platform,staging
2025-01-31T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,170.58,backend,prod
2025-01-31T00:00:00Z,AmazonS3,us-east-1,Storage,106.34,data,prod
2025-02-01T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.31,frontend,prod
2025-02-01T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.48,backend,staging
2025-02-01T00:00:00Z,AmazonEBS,eu-west-1,Storage,39.91,platform,prod
2025-02-01T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,137.05,backend,prod
2025-02-01T00:00:00Z,AWSLambda,us-east-1,Requests,3.08,platform,staging
2025-02-01T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,150.1,backend,prod
2025-02-01T00:00:00Z,AmazonS3,us-east-1,Storage,79.95,data,prod
2025-02-02T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.57,frontend,prod
2025-02-02T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,20.85,backend,staging
2025-02-02T00:00:00Z,AmazonEBS,eu-west-1,Storage,44.36,platform,prod
2025-02-02T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,113.0,backend,prod
2025-02-02T00:00:00Z,AWSLambda,us-east-1,Requests,4.77,platform,staging
2025-02-02T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,110.43,backend,prod
2025-02-02T00:00:00Z,AmazonS3,us-east-1,Storage,102.72,data,prod
2025-02-03T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,35.84,frontend,prod
2025-02-03T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.18,backend,staging
2025-02-03T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.32,platform,prod
2025-02-03T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,182.03,backend,prod
2025-02-03T00:00:00Z,AWSLambda,us-east-1,Requests,6.85,platform,staging
2025-02-03T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,180.27,backend,prod
2025-02-03T00:00:00Z,AmazonS3,us-east-1,Storage,92.35,data,prod
2025-02-04T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.18,frontend,prod
2025-02-04T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.79,backend,staging
2025-02-04T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.76,platform,prod
2025-02-04T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,900.96,backend,prod
2025-02-04T00:00:00Z,AWSLambda,us-east-1,Requests,7.06,platform,staging
2025-02-04T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,133.44,backend,prod
2025-02-04T00:00:00Z,AmazonS3,us-east-1,Storage,97.62,data,prod
2025-02-05T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.28,frontend,prod
2025-02-05T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,28.77,backend,staging
2025-02-05T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.11,platform,prod
2025-02-05T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1345.58,backend,prod
2025-02-05T00:00:00Z,AWSLambda,us-east-1,Requests,2.27,platform,staging
2025-02-05T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,167.69,backend,prod
2025-02-05T00:00:00Z,AmazonS3,us-east-1,Storage,132.38,data,prod
2025-02-06T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,16.22,frontend,prod
2025-02-06T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.26,backend,staging
2025-02-06T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.24,platform,prod
2025-02-06T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1228.89,backend,prod
2025-02-06T00:00:00Z,AWSLambda,us-east-1,Requests,7.57,platform,staging
2025-02-06T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,154.43,backend,prod
2025-02-06T00:00:00Z,AmazonS3,us-east-1,Storage,108.04,data,prod
2025-02-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.98,frontend,prod
2025-02-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.28,backend,staging
2025-02-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.34,platform,prod
2025-02-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1336.81,backend,prod
2025-02-07T00:00:00Z,AWSLambda,us-east-1,Requests,5.98,platform,staging
2025-02-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,165.21,backend,prod
2025-02-07T00:00:00Z,AmazonS3,us-east-1,Storage,123.21,data,prod
2025-02-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.05,frontend,prod
2025-02-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.51,backend,staging
2025-02-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.89,platform,prod
2025-02-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1031.61,backend,prod
2025-02-08T00:00:00Z,AWSLambda,us-east-1,Requests,5.03,platform,staging
2025-02-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,145.33,backend,prod
2025-02-08T00:00:00Z,AmazonS3,us-east-1,Storage,109.47,data,prod
2025-02-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,19.9,frontend,prod
2025-02-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,21.09,backend,staging
2025-02-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,42.87,platform,prod
2025-02-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,950.6,backend,prod
2025-02-09T00:00:00Z,AWSLambda,us-east-1,Requests,1.88,platform,staging
2025-02-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,132.03,backend,prod
2025-02-09T00:00:00Z,AmazonS3,us-east-1,Storage,101.82,data,prod
2025-02-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,39.59,frontend,prod
2025-02-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.74,backend,staging
2025-02-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.46,platform,prod
2025-02-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1231.93,backend,prod
2025-02-10T00:00:00Z,AWSLambda,us-east-1,Requests,5.81,platform,staging
2025-02-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,136.95,backend,prod
2025-02-10T00:00:00Z,AmazonS3,us-east-1,Storage,129.68,data,prod
2025-02-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.53,frontend,prod
2025-02-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.98,backend,staging
2025-02-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.49,platform,prod
2025-02-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1458.42,backend,prod
2025-02-11T00:00:00Z,AWSLambda,us-east-1,Requests,2.27,platform,staging
2025-02-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,181.11,backend,prod
2025-02-11T00:00:00Z,AmazonS3,us-east-1,Storage,129.72,data,prod
2025-02-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.84,frontend,prod
2025-02-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,21.34,backend,staging
2025-02-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.22,platform,prod
2025-02-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1186.1,backend,prod
2025-02-12T00:00:00Z,AWSLambda,us-east-1,Requests,2.27,platform,staging
2025-02-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,187.07,backend,prod
2025-02-12T00:00:00Z,AmazonS3,us-east-1,Storage,132.94,data,prod
2025-02-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.27,frontend,prod
2025-02-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.82,backend,staging
2025-02-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.94,platform,prod
2025-02-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,1058.64,backend,prod
