lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UsageType,lineItem/UnblendedCost,resourceTags/user:Team,resourceTags/user:Environment
2025-01-17T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.97,backend,staging
2025-01-17T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.58,platform,prod
2025-01-17T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,220.26,backend,prod
2025-01-17T00:00:00Z,AWSLambda,us-east-1,Requests,8.98,platform,staging
2025-01-17T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,161.1,backend,prod
2025-01-17T00:00:00Z,AmazonS3,us-east-1,Storage,72.38,data,prod
2025-01-18T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,33.47,frontend,prod
2025-01-18T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.7,backend,staging
2025-01-18T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.91,platform,prod
2025-01-18T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,160.77,backend,prod
2025-01-18T00:00:00Z,AWSLambda,us-east-1,Requests,5.67,platform,staging
2025-01-18T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,150.87,backend,prod
2025-01-18T00:00:00Z,AmazonS3,us-east-1,Storage,63.96,data,prod
2025-01-19T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.73,frontend,prod
2025-01-19T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,42.5,backend,staging
2025-01-19T00:00:00Z,AmazonEBS,eu-west-1,Storage,38.8,platform,prod
2025-01-19T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,197.01,backend,prod
2025-01-19T00:00:00Z,AWSLambda,us-east-1,Requests,3.64,platform,staging
2025-01-19T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,133.92,backend,prod
2025-01-19T00:00:00Z,AmazonS3,us-east-1,Storage,62.05,data,prod
2025-01-20T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,27.35,frontend,prod
2025-01-20T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.14,backend,staging
2025-01-20T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.42,platform,prod
2025-01-20T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,195.58,backend,prod
2025-01-20T00:00:00Z,AWSLambda,us-east-1,Requests,6.1,platform,staging
2025-01-20T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,172.57,backend,prod
2025-01-20T00:00:00Z,AmazonS3,us-east-1,Storage,91.94,data,prod
2025-01-21T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.53,frontend,prod
2025-01-21T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.92,backend,staging
2025-01-21T00:00:00Z,AmazonEBS,eu-west-1,Storage,57.74,platform,prod
2025-01-21T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,203.83,backend,prod
2025-01-21T00:00:00Z,AWSLambda,us-east-1,Requests,2.25,platform,staging
2025-01-21T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,196.49,backend,prod
2025-01-21T00:00:00Z,AmazonS3,us-east-1,Storage,84.27,data,prod
2025-01-22T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.47,frontend,prod
2025-01-22T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,18.4,backend,staging
2025-01-22T00:00:00Z,AmazonEBS,eu-west-1,Storage,54.73,platform,prod
2025-01-22T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,259.5,backend,prod
2025-01-22T00:00:00Z,AWSLambda,us-east-1,Requests,4.36,platform,staging
2025-01-22T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,164.29,backend,prod
2025-01-22T00:00:00Z,AmazonS3,us-east-1,Storage,84.28,data,prod
2025-01-23T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.26,frontend,prod
2025-01-23T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.28,backend,staging
2025-01-23T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.73,platform,prod
2025-01-23T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,223.0,backend,prod
2025-01-23T00:00:00Z,AWSLambda,us-east-1,Requests,9.76,platform,staging
2025-01-23T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,162.57,backend,prod
2025-01-23T00:00:00Z,AmazonS3,us-east-1,Storage,58.38,data,prod
2025-01-24T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.32,frontend,prod
2025-01-24T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.81,backend,staging
2025-01-24T00:00:00Z,AmazonEBS,eu-west-1,Storage,37.25,platform,prod
2025-01-24T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,184.67,backend,prod
2025-01-24T00:00:00Z,AWSLambda,us-east-1,Requests,3.63,platform,staging
2025-01-24T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,151.48,backend,prod
2025-01-24T00:00:00Z,AmazonS3,us-east-1,Storage,70.86,data,prod
2025-01-25T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.69,frontend,prod
2025-01-25T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,22.04,backend,staging
2025-01-25T00:00:00Z,AmazonEBS,eu-west-1,Storage,38.6,platform,prod
2025-01-25T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,162.83,backend,prod
2025-01-25T00:00:00Z,AWSLambda,us-east-1,Requests,8.13,platform,staging
2025-01-25T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,99.37,backend,prod
2025-01-25T00:00:00Z,AmazonS3,us-east-1,Storage,57.1,data,prod
2025-01-26T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.79,frontend,prod
2025-01-26T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.48,backend,staging
2025-01-26T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.68,platform,prod
2025-01-26T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,184.82,backend,prod
2025-01-26T00:00:00Z,AWSLambda,us-east-1,Requests,4.53,platform,staging
2025-01-26T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,145.93,backend,prod
2025-01-26T00:00:00Z,AmazonS3,us-east-1,Storage,64.06,data,prod
2025-01-27T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,37.75,frontend,prod
2025-01-27T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.28,backend,staging
2025-01-27T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.92,platform,prod
2025-01-27T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,274.18,backend,prod
2025-01-27T00:00:00Z,AWSLambda,us-east-1,Requests,7.9,platform,staging
2025-01-27T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,116.49,backend,prod
2025-01-27T00:00:00Z,AmazonS3,us-east-1,Storage,56.7,data,prod
2025-01-28T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.0,frontend,prod
2025-01-28T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.45,backend,staging
2025-01-28T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.97,platform,prod
2025-01-28T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,193.54,backend,prod
2025-01-28T00:00:00Z,AWSLambda,us-east-1,Requests,5.75,platform,staging
2025-01-28T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,173.7,backend,prod
2025-01-28T00:00:00Z,AmazonS3,us-east-1,Storage,82.08,data,prod
2025-01-29T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,27.82,frontend,prod
2025-01-29T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.86,backend,staging
2025-01-29T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.35,platform,prod
2025-01-29T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,194.56,backend,prod
2025-01-29T00:00:00Z,AWSLambda,us-east-1,Requests,2.26,platform,staging
2025-01-29T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,157.92,backend,prod
2025-01-29T00:00:00Z,AmazonS3,us-east-1,Storage,81.32,data,prod
2025-01-30T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,14.78,frontend,prod
2025-01-30T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,25.45,backend,staging
2025-01-30T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.28,platform,prod
2025-01-30T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,240.27,backend,prod
2025-01-30T00:00:00Z,AWSLambda,us-east-1,Requests,4.36,platform,staging
2025-01-30T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,185.07,backend,prod
2025-01-30T00:00:00Z,AmazonS3,us-east-1,Storage,63.93,data,prod
2025-01-31T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.39,frontend,prod
2025-01-31T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,39.75,backend,staging
2025-01-31T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.77,platform,prod
2025-01-31T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,171.13,backend,prod
2025-01-31T00:00:00Z,AWSLambda,us-east-1,Requests,6.09,platform,staging
2025-01-31T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,156.76,backend,prod
2025-01-31T00:00:00Z,AmazonS3,us-east-1,Storage,66.33,data,prod
2025-02-01T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,28.06,frontend,prod
2025-02-01T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.07,backend,staging
2025-02-01T00:00:00Z,AmazonEBS,eu-west-1,Storage,44.87,platform,prod
2025-02-01T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,159.9,backend,prod
2025-02-01T00:00:00Z,AWSLambda,us-east-1,Requests,2.53,platform,staging
2025-02-01T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,115.05,backend,prod
2025-02-01T00:00:00Z,AmazonS3,us-east-1,Storage,56.06,data,prod
2025-02-02T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.4,frontend,prod
2025-02-02T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,20.53,backend,staging
2025-02-02T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.78,platform,prod
2025-02-02T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,197.5,backend,prod
2025-02-02T00:00:00Z,AWSLambda,us-east-1,Requests,2.16,platform,staging
2025-02-02T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,139.67,backend,prod
2025-02-02T00:00:00Z,AmazonS3,us-east-1,Storage,61.81,data,prod
2025-02-03T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,32.25,frontend,prod
2025-02-03T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,24.87,backend,staging
2025-02-03T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.57,platform,prod
2025-02-03T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,229.38,backend,prod
2025-02-03T00:00:00Z,AWSLambda,us-east-1,Requests,6.49,platform,staging
2025-02-03T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,147.96,backend,prod
2025-02-03T00:00:00Z,AmazonS3,us-east-1,Storage,79.8,data,prod
2025-02-04T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.98,frontend,prod
2025-02-04T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,39.16,backend,staging
2025-02-04T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.52,platform,prod
2025-02-04T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,213.14,backend,prod
2025-02-04T00:00:00Z,AWSLambda,us-east-1,Requests,4.19,platform,staging
2025-02-04T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,158.66,backend,prod
2025-02-04T00:00:00Z,AmazonS3,us-east-1,Storage,91.23,data,prod
2025-02-05T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.63,frontend,prod
2025-02-05T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.07,backend,staging
2025-02-05T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.09,platform,prod
2025-02-05T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,237.22,backend,prod
2025-02-05T00:00:00Z,AWSLambda,us-east-1,Requests,2.27,platform,staging
2025-02-05T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,165.68,backend,prod
2025-02-05T00:00:00Z,AmazonS3,us-east-1,Storage,74.93,data,prod
2025-02-06T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,21.66,frontend,prod
2025-02-06T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.99,backend,staging
2025-02-06T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.26,platform,prod
2025-02-06T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,104.91,backend,prod
2025-02-06T00:00:00Z,AWSLambda,us-east-1,Requests,4.12,platform,staging
2025-02-06T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,162.85,backend,prod
2025-02-06T00:00:00Z,AmazonS3,us-east-1,Storage,83.09,data,prod
2025-02-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,38.0,frontend,prod
2025-02-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.83,backend,staging
2025-02-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.35,platform,prod
2025-02-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,255.35,backend,prod
2025-02-07T00:00:00Z,AWSLambda,us-east-1,Requests,7.62,platform,staging
2025-02-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,163.01,backend,prod
2025-02-07T00:00:00Z,AmazonS3,us-east-1,Storage,79.1,data,prod
2025-02-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.42,frontend,prod
2025-02-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,29.42,backend,staging
2025-02-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.98,platform,prod
2025-02-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,149.23,backend,prod
2025-02-08T00:00:00Z,AWSLambda,us-east-1,Requests,3.81,platform,staging
2025-02-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,122.78,backend,prod
2025-02-08T00:00:00Z,AmazonS3,us-east-1,Storage,76.6,data,prod
2025-02-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,20.61,frontend,prod
2025-02-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,29.47,backend,staging
2025-02-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,39.8,platform,prod
2025-02-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,127.37,backend,prod
2025-02-09T00:00:00Z,AWSLambda,us-east-1,Requests,6.46,platform,staging
2025-02-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,137.58,backend,prod
2025-02-09T00:00:00Z,AmazonS3,us-east-1,Storage,70.62,data,prod
2025-02-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.93,frontend,prod
2025-02-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,43.07,backend,staging
2025-02-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,42.19,platform,prod
2025-02-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,232.76,backend,prod
2025-02-10T00:00:00Z,AWSLambda,us-east-1,Requests,9.14,platform,staging
2025-02-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,117.14,backend,prod
2025-02-10T00:00:00Z,AmazonS3,us-east-1,Storage,91.02,data,prod
2025-02-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,27.29,frontend,prod
2025-02-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,40.15,backend,staging
2025-02-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.35,platform,prod
2025-02-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,251.95,backend,prod
2025-02-11T00:00:00Z,AWSLambda,us-east-1,Requests,5.75,platform,staging
2025-02-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,169.91,backend,prod
2025-02-11T00:00:00Z,AmazonS3,us-east-1,Storage,72.09,data,prod
2025-02-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,38.63,frontend,prod
2025-02-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,50.94,backend,staging
2025-02-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.65,platform,prod
2025-02-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,207.67,backend,prod
2025-02-12T00:00:00Z,AWSLambda,us-east-1,Requests,3.11,platform,staging
2025-02-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,144.03,backend,prod
2025-02-12T00:00:00Z,AmazonS3,us-east-1,Storage,79.95,data,prod
2025-02-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.68,frontend,prod
2025-02-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,48.39,backend,staging
2025-02-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,55.42,platform,prod
2025-02-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,183.63,backend,prod
