lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UsageType,lineItem/UnblendedCost,resourceTags/user:Team,resourceTags/user:Environment
2025-01-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,27.75,frontend,prod
2025-01-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,29.35,backend,staging
2025-01-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.53,platform,prod
2025-01-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,181.91,backend,prod
2025-01-07T00:00:00Z,AWSLambda,us-east-1,Requests,4.82,platform,staging
2025-01-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,134.02,backend,prod
2025-01-07T00:00:00Z,AmazonS3,us-east-1,Storage,70.38,data,prod
2025-01-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,11.23,frontend,prod
2025-01-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.06,backend,staging
2025-01-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.02,platform,prod
2025-01-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,173.53,backend,prod
2025-01-08T00:00:00Z,AWSLambda,us-east-1,Requests,5.87,platform,staging
2025-01-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,143.65,backend,prod
2025-01-08T00:00:00Z,AmazonS3,us-east-1,Storage,74.9,data,prod
2025-01-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,11.23,frontend,prod
2025-01-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,45.94,backend,staging
2025-01-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,54.72,platform,prod
2025-01-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,229.38,backend,prod
2025-01-09T00:00:00Z,AWSLambda,us-east-1,Requests,5.24,platform,staging
2025-01-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,158.08,backend,prod
2025-01-09T00:00:00Z,AmazonS3,us-east-1,Storage,69.61,data,prod
2025-01-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.45,frontend,prod
2025-01-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.88,backend,staging
2025-01-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,57.19,platform,prod
2025-01-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,261.71,backend,prod
2025-01-10T00:00:00Z,AWSLambda,us-east-1,Requests,4.99,platform,staging
2025-01-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,168.67,backend,prod
2025-01-10T00:00:00Z,AmazonS3,us-east-1,Storage,69.52,data,prod
2025-01-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.2,frontend,prod
2025-01-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,24.57,backend,staging
2025-01-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,42.06,platform,prod
2025-01-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,175.83,backend,prod
2025-01-11T00:00:00Z,AWSLambda,us-east-1,Requests,2.57,platform,staging
2025-01-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,150.47,backend,prod
2025-01-11T00:00:00Z,AmazonS3,us-east-1,Storage,56.16,data,prod
2025-01-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.4,frontend,prod
2025-01-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.91,backend,staging
2025-01-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.23,platform,prod
2025-01-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,130.43,backend,prod
2025-01-12T00:00:00Z,AWSLambda,us-east-1,Requests,7.01,platform,staging
2025-01-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,138.04,backend,prod
2025-01-12T00:00:00Z,AmazonS3,us-east-1,Storage,57.39,data,prod
2025-01-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,33.18,frontend,prod
2025-01-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,30.88,backend,staging
2025-01-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.16,platform,prod
2025-01-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,167.49,backend,prod
2025-01-13T00:00:00Z,AWSLambda,us-east-1,Requests,5.53,platform,staging
2025-01-13T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,136.83,backend,prod
2025-01-13T00:00:00Z,AmazonS3,us-east-1,Storage,74.26,data,prod
2025-01-14T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.68,frontend,prod
2025-01-14T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,45.69,backend,staging
2025-01-14T00:00:00Z,AmazonEBS,eu-west-1,Storage,55.57,platform,prod
2025-01-14T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,260.79,backend,prod
2025-01-14T00:00:00Z,AWSLambda,us-east-1,Requests,5.79,platform,staging
2025-01-14T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,169.44,backend,prod
2025-01-14T00:00:00Z,AmazonS3,us-east-1,Storage,70.33,data,prod
2025-01-15T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,28.25,frontend,prod
2025-01-15T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.26,backend,staging
2025-01-15T00:00:00Z,AmazonEBS,eu-west-1,Storage,57.55,platform,prod
2025-01-15T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,209.94,backend,prod
2025-01-15T00:00:00Z,AWSLambda,us-east-1,Requests,5.84,platform,staging
2025-01-15T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,163.44,backend,prod
2025-01-15T00:00:00Z,AmazonS3,us-east-1,Storage,73.87,data,prod
2025-01-16T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.1,frontend,prod
2025-01-16T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.38,backend,staging
2025-01-16T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.17,platform,prod
2025-01-16T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,139.44,backend,prod
2025-01-16T00:00:00Z,AWSLambda,us-east-1,Requests,2.25,platform,staging
2025-01-16T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,201.95,backend,prod
2025-01-16T00:00:00Z,AmazonS3,us-east-1,Storage,87.07,data,prod
2025-01-17T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.36,frontend,prod
2025-01-17T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.19,backend,staging
2025-01-17T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.85,platform,prod
2025-01-17T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,199.62,backend,prod
2025-01-17T00:00:00Z,AWSLambda,us-east-1,Requests,6.82,platform,staging
2025-01-17T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,157.28,backend,prod
2025-01-17T00:00:00Z,AmazonS3,us-east-1,Storage,76.69,data,prod
2025-01-18T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,19.81,frontend,prod
2025-01-18T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.75,backend,staging
2025-01-18T00:00:00Z,AmazonEBS,eu-west-1,Storage,42.3,platform,prod
2025-01-18T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,132.81,backend,prod
2025-01-18T00:00:00Z,AWSLambda,us-east-1,Requests,4.05,platform,staging
2025-01-18T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,104.45,backend,prod
2025-01-18T00:00:00Z,AmazonS3,us-east-1,Storage,51.1,data,prod
2025-01-19T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.27,frontend,prod
2025-01-19T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.68,backend,staging
2025-01-19T00:00:00Z,AmazonEBS,eu-west-1,Storage,40.08,platform,prod
2025-01-19T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,149.01,backend,prod
2025-01-19T00:00:00Z,AWSLambda,us-east-1,Requests,4.13,platform,staging
2025-01-19T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,110.21,backend,prod
2025-01-19T00:00:00Z,AmazonS3,us-east-1,Storage,71.2,data,prod
2025-01-20T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.59,frontend,prod
2025-01-20T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.31,backend,staging
2025-01-20T00:00:00Z,AmazonEBS,eu-west-1,Storage,40.59,platform,prod
2025-01-20T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,185.06,backend,prod
2025-01-20T00:00:00Z,AWSLambda,us-east-1,Requests,5.79,platform,staging
2025-01-20T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,192.12,backend,prod
2025-01-20T00:00:00Z,AmazonS3,us-east-1,Storage,75.81,data,prod
2025-01-21T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.1,frontend,prod
2025-01-21T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.53,backend,staging
2025-01-21T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.25,platform,prod
2025-01-21T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,176.89,backend,prod
2025-01-21T00:00:00Z,AWSLambda,us-east-1,Requests,3.44,platform,staging
2025-01-21T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,145.06,backend,prod
2025-01-21T00:00:00Z,AmazonS3,us-east-1,Storage,66.39,data,prod
2025-01-22T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.49,frontend,prod
2025-01-22T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.26,backend,staging
2025-01-22T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.22,platform,prod
2025-01-22T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,223.23,backend,prod
2025-01-22T00:00:00Z,AWSLambda,us-east-1,Requests,7.54,platform,staging
2025-01-22T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,108.05,backend,prod
2025-01-22T00:00:00Z,AmazonS3,us-east-1,Storage,79.96,data,prod
2025-01-23T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.75,frontend,prod
2025-01-23T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.85,backend,staging
2025-01-23T00:00:00Z,AmazonEBS,eu-west-1,Storage,44.91,platform,prod
2025-01-23T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,200.77,backend,prod
2025-01-23T00:00:00Z,AWSLambda,us-east-1,Requests,4.07,platform,staging
2025-01-23T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,144.19,backend,prod
2025-01-23T00:00:00Z,AmazonS3,us-east-1,Storage,73.46,data,prod
2025-01-24T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.48,frontend,prod
2025-01-24T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,43.9,backend,staging
2025-01-24T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.38,platform,prod
2025-01-24T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,181.59,backend,prod
2025-01-24T00:00:00Z,AWSLambda,us-east-1,Requests,3.6,platform,staging
2025-01-24T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,158.0,backend,prod
2025-01-24T00:00:00Z,AmazonS3,us-east-1,Storage,68.85,data,prod
2025-01-25T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.38,frontend,prod
2025-01-25T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.68,backend,staging
2025-01-25T00:00:00Z,AmazonEBS,eu-west-1,Storage,31.04,platform,prod
2025-01-25T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,180.79,backend,prod
2025-01-25T00:00:00Z,AWSLambda,us-east-1,Requests,3.06,platform,staging
2025-01-25T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,154.31,backend,prod
2025-01-25T00:00:00Z,AmazonS3,us-east-1,Storage,56.95,data,prod
2025-01-26T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,21.19,frontend,prod
2025-01-26T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,30.91,backend,staging
2025-01-26T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.44,platform,prod
2025-01-26T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,193.59,backend,prod
2025-01-26T00:00:00Z,AWSLambda,us-east-1,Requests,4.98,platform,staging
2025-01-26T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,111.07,backend,prod
2025-01-26T00:00:00Z,AmazonS3,us-east-1,Storage,54.78,data,prod
2025-01-27T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,40.01,frontend,prod
2025-01-27T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.21,backend,staging
2025-01-27T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.87,platform,prod
2025-01-27T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,143.21,backend,prod
2025-01-27T00:00:00Z,AWSLambda,us-east-1,Requests,7.33,platform,staging
2025-01-27T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,173.98,backend,prod
2025-01-27T00:00:00Z,AmazonS3,us-east-1,Storage,73.78,data,prod
2025-01-28T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.69,frontend,prod
2025-01-28T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,30.22,backend,staging
2025-01-28T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.04,platform,prod
2025-01-28T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,194.01,backend,prod
2025-01-28T00:00:00Z,AWSLambda,us-east-1,Requests,4.31,platform,staging
2025-01-28T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,177.08,backend,prod
2025-01-28T00:00:00Z,AmazonS3,us-east-1,Storage,81.31,data,prod
2025-01-29T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,36.64,frontend,prod
2025-01-29T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.21,backend,staging
2025-01-29T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.77,platform,prod
2025-01-29T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,167.56,backend,prod
2025-01-29T00:00:00Z,AWSLambda,us-east-1,Requests,2.26,platform,staging
2025-01-29T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,141.66,backend,prod
2025-01-29T00:00:00Z,AmazonS3,us-east-1,Storage,71.09,data,prod
2025-01-30T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.11,frontend,prod
2025-01-30T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.81,backend,staging
2025-01-30T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.29,platform,prod
2025-01-30T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,197.2,backend,prod
2025-01-30T00:00:00Z,AWSLambda,us-east-1,Requests,8.06,platform,staging
2025-01-30T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,153.86,backend,prod
2025-01-30T00:00:00Z,AmazonS3,us-east-1,Storage,76.6,data,prod
2025-01-31T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,33.44,frontend,prod
2025-01-31T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.59,backend,staging
2025-01-31T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.58,platform,prod
2025-01-31T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,156.36,backend,prod
2025-01-31T00:00:00Z,AWSLambda,us-east-1,Requests,3.25,platform,staging
2025-01-31T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,200.4,backend,prod
2025-01-31T00:00:00Z,AmazonS3,us-east-1,Storage,87.32,data,prod
2025-02-01T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,28.15,frontend,prod
2025-02-01T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,24.11,backend,staging
2025-02-01T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.14,platform,prod
2025-02-01T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,169.39,backend,prod
2025-02-01T00:00:00Z,AWSLambda,us-east-1,Requests,6.93,platform,staging
2025-02-01T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,165.14,backend,prod
2025-02-01T00:00:00Z,AmazonS3,us-east-1,Storage,53.54,data,prod
2025-02-02T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,17.5,frontend,prod
2025-02-02T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.93,backend,staging
2025-02-02T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.37,platform,prod
2025-02-02T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,167.67,backend,prod
2025-02-02T00:00:00Z,AWSLambda,us-east-1,Requests,4.59,platform,staging
2025-02-02T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,148.16,backend,prod
2025-02-02T00:00:00Z,AmazonS3,us-east-1,Storage,62.53,data,prod
2025-02-03T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.95,frontend,prod
2025-02-03T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.05,backend,staging
2025-02-03T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.82,platform,prod
2025-02-03T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,192.65,backend,prod
2025-02-03T00:00:00Z,AWSLambda,us-east-1,Requests,4.08,platform,staging
2025-02-03T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,166.42,backend,prod
2025-02-03T00:00:00Z,AmazonS3,us-east-1,Storage,71.35,data,prod
2025-02-04T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,39.56,frontend,prod
2025-02-04T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.76,backend,staging
2025-02-04T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.48,platform,prod
2025-02-04T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,165.43,backend,prod
2025-02-04T00:00:00Z,AWSLambda,us-east-1,Requests,4.21,platform,staging
2025-02-04T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,185.65,backend,prod
2025-02-04T00:00:00Z,AmazonS3,us-east-1,Storage,65.83,data,prod
2025-02-05T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,23.4,frontend,prod
2025-02-05T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.39,backend,staging
2025-02-05T00:00:00Z,AmazonEBS,eu-west-1,Storage,57.31,platform,prod
2025-02-05T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,189.41,backend,prod
2025-02-05T00:00:00Z,AWSLambda,us-east-1,Requests,6.71,platform,staging
2025-02-05T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,155.28,backend,prod
2025-02-05T00:00:00Z,AmazonS3,us-east-1,Storage,66.09,data,prod
2025-02-06T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,28.0,frontend,prod
2025-02-06T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.1,backend,staging
2025-02-06T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.09,platform,prod
2025-02-06T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,163.94,backend,prod
2025-02-06T00:00:00Z,AWSLambda,us-east-1,Requests,7.68,platform,staging
2025-02-06T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,156.42,backend,prod
2025-02-06T00:00:00Z,AmazonS3,us-east-1,Storage,73.56,data,prod
2025-02-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,23.46,frontend,prod
2025-02-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.46,backend,staging
2025-02-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.09,platform,prod
2025-02-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,154.3,backend,prod
2025-02-07T00:00:00Z,AWSLambda,us-east-1,Requests,5.22,platform,staging
2025-02-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,138.25,backend,prod
2025-02-07T00:00:00Z,AmazonS3,us-east-1,Storage,76.9,data,prod
2025-02-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.36,frontend,prod
2025-02-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.66,backend,staging
2025-02-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,40.18,platform,prod
2025-02-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,176.0,backend,prod
2025-02-08T00:00:00Z,AWSLambda,us-east-1,Requests,6.48,platform,staging
2025-02-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,131.68,backend,prod
2025-02-08T00:00:00Z,AmazonS3,us-east-1,Storage,57.84,data,prod
2025-02-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,17.16,frontend,prod
2025-02-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,19.89,backend,staging
2025-02-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,38.45,platform,prod
2025-02-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,135.42,backend,prod
2025-02-09T00:00:00Z,AWSLambda,us-east-1,Requests,8.46,platform,staging
2025-02-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,129.99,backend,prod
2025-02-09T00:00:00Z,AmazonS3,us-east-1,Storage,61.44,data,prod
2025-02-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,39.79,frontend,prod
2025-02-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.18,backend,staging
2025-02-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.4,platform,prod
2025-02-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,247.32,backend,prod
2025-02-10T00:00:00Z,AWSLambda,us-east-1,Requests,5.2,platform,staging
2025-02-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,225.0,backend,prod
2025-02-10T00:00:00Z,AmazonS3,us-east-1,Storage,79.1,data,prod
2025-02-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.71,frontend,prod
2025-02-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.26,backend,staging
2025-02-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.57,platform,prod
2025-02-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,230.71,backend,prod
2025-02-11T00:00:00Z,AWSLambda,us-east-1,Requests,3.07,platform,staging
2025-02-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,154.35,backend,prod
2025-02-11T00:00:00Z,AmazonS3,us-east-1,Storage,75.98,data,prod
2025-02-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,17.44,frontend,prod
2025-02-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,40.48,backend,staging
2025-02-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.06,platform,prod
2025-02-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,130.91,backend,prod
2025-02-12T00:00:00Z,AWSLambda,us-east-1,Requests,3.28,platform,staging
2025-02-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,189.3,backend,prod
2025-02-12T00:00:00Z,AmazonS3,us-east-1,Storage,80.23,data,prod
2025-02-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,41.12,frontend,prod
2025-02-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,47.79,backend,staging
2025-02-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.02,platform,prod
2025-02-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,214.51,backend,prod
