lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UsageType,lineItem/UnblendedCost,resourceTags/user:Team,resourceTags/user:Environment
2025-01-04T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,39.44,backend,staging
2025-01-04T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.2,platform,prod
2025-01-04T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,195.52,backend,prod
2025-01-04T00:00:00Z,AWSLambda,us-east-1,Requests,8.36,platform,staging
2025-01-04T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,151.63,backend,prod
2025-01-04T00:00:00Z,AmazonS3,us-east-1,Storage,59.9,data,prod
2025-01-05T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,22.5,frontend,prod
2025-01-05T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,28.26,backend,staging
2025-01-05T00:00:00Z,AmazonEBS,eu-west-1,Storage,40.97,platform,prod
2025-01-05T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,108.52,backend,prod
2025-01-05T00:00:00Z,AWSLambda,us-east-1,Requests,7.57,platform,staging
2025-01-05T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,138.46,backend,prod
2025-01-05T00:00:00Z,AmazonS3,us-east-1,Storage,50.21,data,prod
2025-01-06T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,38.43,frontend,prod
2025-01-06T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.73,backend,staging
2025-01-06T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.84,platform,prod
2025-01-06T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,154.6,backend,prod
2025-01-06T00:00:00Z,AWSLambda,us-east-1,Requests,6.48,platform,staging
2025-01-06T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,193.24,backend,prod
2025-01-06T00:00:00Z,AmazonS3,us-east-1,Storage,62.37,data,prod
2025-01-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,22.84,frontend,prod
2025-01-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,40.91,backend,staging
2025-01-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.32,platform,prod
2025-01-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,206.65,backend,prod
2025-01-07T00:00:00Z,AWSLambda,us-east-1,Requests,3.9,platform,staging
2025-01-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,161.43,backend,prod
2025-01-07T00:00:00Z,AmazonS3,us-east-1,Storage,63.3,data,prod
2025-01-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,22.3,frontend,prod
2025-01-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.98,backend,staging
2025-01-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.44,platform,prod
2025-01-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,190.57,backend,prod
2025-01-08T00:00:00Z,AWSLambda,us-east-1,Requests,3.12,platform,staging
2025-01-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,128.3,backend,prod
2025-01-08T00:00:00Z,AmazonS3,us-east-1,Storage,65.69,data,prod
2025-01-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.49,frontend,prod
2025-01-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.93,backend,staging
2025-01-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.39,platform,prod
2025-01-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,201.53,backend,prod
2025-01-09T00:00:00Z,AWSLambda,us-east-1,Requests,8.29,platform,staging
2025-01-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,124.95,backend,prod
2025-01-09T00:00:00Z,AmazonS3,us-east-1,Storage,75.91,data,prod
2025-01-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.01,frontend,prod
2025-01-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.53,backend,staging
2025-01-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.23,platform,prod
2025-01-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,171.16,backend,prod
2025-01-10T00:00:00Z,AWSLambda,us-east-1,Requests,6.21,platform,staging
2025-01-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,196.22,backend,prod
2025-01-10T00:00:00Z,AmazonS3,us-east-1,Storage,66.41,data,prod
2025-01-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,23.34,frontend,prod
2025-01-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,29.69,backend,staging
2025-01-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.19,platform,prod
2025-01-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,194.13,backend,prod
2025-01-11T00:00:00Z,AWSLambda,us-east-1,Requests,5.55,platform,staging
2025-01-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,164.06,backend,prod
2025-01-11T00:00:00Z,AmazonS3,us-east-1,Storage,58.23,data,prod
2025-01-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.02,frontend,prod
2025-01-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.28,backend,staging
2025-01-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.78,platform,prod
2025-01-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,191.12,backend,prod
2025-01-12T00:00:00Z,AWSLambda,us-east-1,Requests,1.86,platform,staging
2025-01-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,126.89,backend,prod
2025-01-12T00:00:00Z,AmazonS3,us-east-1,Storage,68.41,data,prod
2025-01-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.13,frontend,prod
2025-01-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.01,backend,staging
2025-01-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.8,platform,prod
2025-01-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,204.81,backend,prod
2025-01-13T00:00:00Z,AWSLambda,us-east-1,Requests,7.71,platform,staging
2025-01-13T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,148.38,backend,prod
2025-01-13T00:00:00Z,AmazonS3,us-east-1,Storage,70.49,data,prod
2025-01-14T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.04,frontend,prod
2025-01-14T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,19.75,backend,staging
2025-01-14T00:00:00Z,AmazonEBS,eu-west-1,Storage,58.86,platform,prod
2025-01-14T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,243.56,backend,prod
2025-01-14T00:00:00Z,AWSLambda,us-east-1,Requests,6.65,platform,staging
2025-01-14T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,192.0,backend,prod
2025-01-14T00:00:00Z,AmazonS3,us-east-1,Storage,78.51,data,prod
2025-01-15T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,32.03,frontend,prod
2025-01-15T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.21,backend,staging
2025-01-15T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.28,platform,prod
2025-01-15T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,219.58,backend,prod
2025-01-15T00:00:00Z,AWSLambda,us-east-1,Requests,3.13,platform,staging
2025-01-15T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,131.37,backend,prod
2025-01-15T00:00:00Z,AmazonS3,us-east-1,Storage,66.31,data,prod
2025-01-16T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,44.52,frontend,prod
2025-01-16T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,30.67,backend,staging
2025-01-16T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.41,platform,prod
2025-01-16T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,171.27,backend,prod
2025-01-16T00:00:00Z,AWSLambda,us-east-1,Requests,4.57,platform,staging
2025-01-16T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,136.43,backend,prod
2025-01-16T00:00:00Z,AmazonS3,us-east-1,Storage,71.66,data,prod
2025-01-17T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.71,frontend,prod
2025-01-17T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.8,backend,staging
2025-01-17T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.61,platform,prod
2025-01-17T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,216.13,backend,prod
2025-01-17T00:00:00Z,AWSLambda,us-east-1,Requests,6.22,platform,staging
2025-01-17T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,172.85,backend,prod
2025-01-17T00:00:00Z,AmazonS3,us-east-1,Storage,66.24,data,prod
2025-01-18T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,11.65,frontend,prod
2025-01-18T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,38.85,backend,staging
2025-01-18T00:00:00Z,AmazonEBS,eu-west-1,Storage,38.53,platform,prod
2025-01-18T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,138.99,backend,prod
2025-01-18T00:00:00Z,AWSLambda,us-east-1,Requests,4.76,platform,staging
2025-01-18T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,122.92,backend,prod
2025-01-18T00:00:00Z,AmazonS3,us-east-1,Storage,58.61,data,prod
2025-01-19T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,32.7,frontend,prod
2025-01-19T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,34.2,backend,staging
2025-01-19T00:00:00Z,AmazonEBS,eu-west-1,Storage,37.83,platform,prod
2025-01-19T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,194.61,backend,prod
2025-01-19T00:00:00Z,AWSLambda,us-east-1,Requests,4.12,platform,staging
2025-01-19T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,130.6,backend,prod
2025-01-19T00:00:00Z,AmazonS3,us-east-1,Storage,65.78,data,prod
2025-01-20T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,24.95,frontend,prod
2025-01-20T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,27.31,backend,staging
2025-01-20T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.11,platform,prod
2025-01-20T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,201.05,backend,prod
2025-01-20T00:00:00Z,AWSLambda,us-east-1,Requests,5.4,platform,staging
2025-01-20T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,153.92,backend,prod
2025-01-20T00:00:00Z,AmazonS3,us-east-1,Storage,60.61,data,prod
2025-01-21T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,28.95,frontend,prod
2025-01-21T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.18,backend,staging
2025-01-21T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.45,platform,prod
2025-01-21T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,196.19,backend,prod
2025-01-21T00:00:00Z,AWSLambda,us-east-1,Requests,5.07,platform,staging
2025-01-21T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,165.84,backend,prod
2025-01-21T00:00:00Z,AmazonS3,us-east-1,Storage,76.47,data,prod
2025-01-22T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,37.43,frontend,prod
2025-01-22T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.08,backend,staging
2025-01-22T00:00:00Z,AmazonEBS,eu-west-1,Storage,52.11,platform,prod
2025-01-22T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,178.13,backend,prod
2025-01-22T00:00:00Z,AWSLambda,us-east-1,Requests,5.98,platform,staging
2025-01-22T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,191.23,backend,prod
2025-01-22T00:00:00Z,AmazonS3,us-east-1,Storage,75.05,data,prod
2025-01-23T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,16.91,frontend,prod
2025-01-23T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.92,backend,staging
2025-01-23T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.98,platform,prod
2025-01-23T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,247.77,backend,prod
2025-01-23T00:00:00Z,AWSLambda,us-east-1,Requests,53.77,platform,staging
2025-01-23T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,160.1,backend,prod
2025-01-23T00:00:00Z,AmazonS3,us-east-1,Storage,68.98,data,prod
2025-01-24T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,19.39,frontend,prod
2025-01-24T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.11,backend,staging
2025-01-24T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.68,platform,prod
2025-01-24T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,197.5,backend,prod
2025-01-24T00:00:00Z,AWSLambda,us-east-1,Requests,2.26,platform,staging
2025-01-24T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,173.26,backend,prod
2025-01-24T00:00:00Z,AmazonS3,us-east-1,Storage,62.75,data,prod
2025-01-25T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,14.02,frontend,prod
2025-01-25T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.54,backend,staging
2025-01-25T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.13,platform,prod
2025-01-25T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,155.39,backend,prod
2025-01-25T00:00:00Z,AWSLambda,us-east-1,Requests,4.23,platform,staging
2025-01-25T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,90.69,backend,prod
2025-01-25T00:00:00Z,AmazonS3,us-east-1,Storage,61.24,data,prod
2025-01-26T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.75,frontend,prod
2025-01-26T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.17,backend,staging
2025-01-26T00:00:00Z,AmazonEBS,eu-west-1,Storage,44.6,platform,prod
2025-01-26T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,157.76,backend,prod
2025-01-26T00:00:00Z,AWSLambda,us-east-1,Requests,5.01,platform,staging
2025-01-26T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,130.05,backend,prod
2025-01-26T00:00:00Z,AmazonS3,us-east-1,Storage,57.6,data,prod
2025-01-27T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.35,frontend,prod
2025-01-27T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,41.1,backend,staging
2025-01-27T00:00:00Z,AmazonEBS,eu-west-1,Storage,50.19,platform,prod
2025-01-27T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,222.83,backend,prod
2025-01-27T00:00:00Z,AWSLambda,us-east-1,Requests,6.32,platform,staging
2025-01-27T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,138.15,backend,prod
2025-01-27T00:00:00Z,AmazonS3,us-east-1,Storage,75.14,data,prod
2025-01-28T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.95,frontend,prod
2025-01-28T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,26.16,backend,staging
2025-01-28T00:00:00Z,AmazonEBS,eu-west-1,Storage,48.2,platform,prod
2025-01-28T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,216.79,backend,prod
2025-01-28T00:00:00Z,AWSLambda,us-east-1,Requests,4.81,platform,staging
2025-01-28T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,129.29,backend,prod
2025-01-28T00:00:00Z,AmazonS3,us-east-1,Storage,73.62,data,prod
2025-01-29T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,30.21,frontend,prod
2025-01-29T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.96,backend,staging
2025-01-29T00:00:00Z,AmazonEBS,eu-west-1,Storage,53.1,platform,prod
2025-01-29T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,218.6,backend,prod
2025-01-29T00:00:00Z,AWSLambda,us-east-1,Requests,2.26,platform,staging
2025-01-29T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,137.42,backend,prod
2025-01-29T00:00:00Z,AmazonS3,us-east-1,Storage,85.25,data,prod
2025-01-30T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,18.29,frontend,prod
2025-01-30T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,51.55,backend,staging
2025-01-30T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.65,platform,prod
2025-01-30T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,219.33,backend,prod
2025-01-30T00:00:00Z,AWSLambda,us-east-1,Requests,6.4,platform,staging
2025-01-30T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,150.38,backend,prod
2025-01-30T00:00:00Z,AmazonS3,us-east-1,Storage,71.74,data,prod
2025-01-31T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,11.95,frontend,prod
2025-01-31T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,35.45,backend,staging
2025-01-31T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.01,platform,prod
2025-01-31T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,282.11,backend,prod
2025-01-31T00:00:00Z,AWSLambda,us-east-1,Requests,9.56,platform,staging
2025-01-31T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,180.13,backend,prod
2025-01-31T00:00:00Z,AmazonS3,us-east-1,Storage,66.0,data,prod
2025-02-01T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,23.76,frontend,prod
2025-02-01T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.19,backend,staging
2025-02-01T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.96,platform,prod
2025-02-01T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,156.42,backend,prod
2025-02-01T00:00:00Z,AWSLambda,us-east-1,Requests,1.88,platform,staging
2025-02-01T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,105.15,backend,prod
2025-02-01T00:00:00Z,AmazonS3,us-east-1,Storage,62.04,data,prod
2025-02-02T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,20.68,frontend,prod
2025-02-02T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,100.28,backend,staging
2025-02-02T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.09,platform,prod
2025-02-02T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,153.26,backend,prod
2025-02-02T00:00:00Z,AWSLambda,us-east-1,Requests,6.31,platform,staging
2025-02-02T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,131.91,backend,prod
2025-02-02T00:00:00Z,AmazonS3,us-east-1,Storage,62.3,data,prod
2025-02-03T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,31.56,frontend,prod
2025-02-03T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.92,backend,staging
2025-02-03T00:00:00Z,AmazonEBS,eu-west-1,Storage,47.29,platform,prod
2025-02-03T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,173.96,backend,prod
2025-02-03T00:00:00Z,AWSLambda,us-east-1,Requests,4.92,platform,staging
2025-02-03T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,147.01,backend,prod
2025-02-03T00:00:00Z,AmazonS3,us-east-1,Storage,83.6,data,prod
2025-02-04T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,33.29,frontend,prod
2025-02-04T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,33.59,backend,staging
2025-02-04T00:00:00Z,AmazonEBS,eu-west-1,Storage,51.75,platform,prod
2025-02-04T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,226.49,backend,prod
2025-02-04T00:00:00Z,AWSLambda,us-east-1,Requests,5.52,platform,staging
2025-02-04T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,150.78,backend,prod
2025-02-04T00:00:00Z,AmazonS3,us-east-1,Storage,79.77,data,prod
2025-02-05T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.31,frontend,prod
2025-02-05T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.83,backend,staging
2025-02-05T00:00:00Z,AmazonEBS,eu-west-1,Storage,45.05,platform,prod
2025-02-05T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,245.4,backend,prod
2025-02-05T00:00:00Z,AWSLambda,us-east-1,Requests,3.28,platform,staging
2025-02-05T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,182.49,backend,prod
2025-02-05T00:00:00Z,AmazonS3,us-east-1,Storage,76.28,data,prod
2025-02-06T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,33.72,frontend,prod
2025-02-06T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,28.7,backend,staging
2025-02-06T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.46,platform,prod
2025-02-06T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,199.83,backend,prod
2025-02-06T00:00:00Z,AWSLambda,us-east-1,Requests,4.91,platform,staging
2025-02-06T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,291.53,backend,prod
2025-02-06T00:00:00Z,AmazonS3,us-east-1,Storage,84.45,data,prod
2025-02-07T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.97,frontend,prod
2025-02-07T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.94,backend,staging
2025-02-07T00:00:00Z,AmazonEBS,eu-west-1,Storage,56.12,platform,prod
2025-02-07T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,173.22,backend,prod
2025-02-07T00:00:00Z,AWSLambda,us-east-1,Requests,8.62,platform,staging
2025-02-07T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,323.98,backend,prod
2025-02-07T00:00:00Z,AmazonS3,us-east-1,Storage,64.94,data,prod
2025-02-08T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,26.61,frontend,prod
2025-02-08T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,23.39,backend,staging
2025-02-08T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.43,platform,prod
2025-02-08T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,144.05,backend,prod
2025-02-08T00:00:00Z,AWSLambda,us-east-1,Requests,5.79,platform,staging
2025-02-08T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,218.48,backend,prod
2025-02-08T00:00:00Z,AmazonS3,us-east-1,Storage,57.18,data,prod
2025-02-09T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,19.36,frontend,prod
2025-02-09T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,31.96,backend,staging
2025-02-09T00:00:00Z,AmazonEBS,eu-west-1,Storage,43.53,platform,prod
2025-02-09T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,189.03,backend,prod
2025-02-09T00:00:00Z,AWSLambda,us-east-1,Requests,7.96,platform,staging
2025-02-09T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,200.38,backend,prod
2025-02-09T00:00:00Z,AmazonS3,us-east-1,Storage,55.44,data,prod
2025-02-10T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,27.1,frontend,prod
2025-02-10T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,41.44,backend,staging
2025-02-10T00:00:00Z,AmazonEBS,eu-west-1,Storage,41.23,platform,prod
2025-02-10T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,231.62,backend,prod
2025-02-10T00:00:00Z,AWSLambda,us-east-1,Requests,8.35,platform,staging
2025-02-10T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,261.04,backend,prod
2025-02-10T00:00:00Z,AmazonS3,us-east-1,Storage,70.9,data,prod
2025-02-11T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,29.78,frontend,prod
2025-02-11T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,36.56,backend,staging
2025-02-11T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.36,platform,prod
2025-02-11T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,224.33,backend,prod
2025-02-11T00:00:00Z,AWSLambda,us-east-1,Requests,6.67,platform,staging
2025-02-11T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,280.03,backend,prod
2025-02-11T00:00:00Z,AmazonS3,us-east-1,Storage,63.64,data,prod
2025-02-12T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,34.22,frontend,prod
2025-02-12T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,32.12,backend,staging
2025-02-12T00:00:00Z,AmazonEBS,eu-west-1,Storage,49.9,platform,prod
2025-02-12T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,179.93,backend,prod
2025-02-12T00:00:00Z,AWSLambda,us-east-1,Requests,9.64,platform,staging
2025-02-12T00:00:00Z,AmazonRDS,eu-west-1,InstanceHr,277.45,backend,prod
2025-02-12T00:00:00Z,AmazonS3,us-east-1,Storage,78.51,data,prod
2025-02-13T00:00:00Z,AmazonCloudFront,us-east-1,DataXfer,25.61,frontend,prod
2025-02-13T00:00:00Z,AmazonDynamoDB,us-east-1,ReadUnits,37.18,backend,staging
2025-02-13T00:00:00Z,AmazonEBS,eu-west-1,Storage,46.74,platform,prod
2025-02-13T00:00:00Z,AmazonEC2,us-east-1,BoxUsage,213.04,backend,prod
